#NAME,Y.A.0H,Y.B.0H,Y.C.0H,Y.D.0H,Y.E.0H,Y.CN.A.24H,Y.CN.B.24H,Y.CN.C.24H,Y.CN.D.24H,Y.CN.E.24H,OFP.A.24H,OFP.B.24H,OFP.C.24H,OFP.D.24H,OFP.E.24H,IQ.A.24H,IQ.B.24H,IQ.C.24H,IQ.D.24H,IQ.E.24H,PM.A.24H,PM.B.24H,PM.C.24H,PM.D.24H,PM.E.24H,EM.A.24H,EM.B.24H,EM.C.24H,EM.D.24H,EM.E.24H
ASV10,0.05270915152310591,0.06646546936426312,0.0,0.04363042601725901,0.0872831599527391,0.003946262702380579,0.014359408777295385,0.0,0.0013672206829531343,0.010419395593326466,0.005011394220192221,0.0013238085959347559,0.0,0.009174713603429314,0.0020616592363422105,0.004530170266390092,0.0007702881863358764,0.0,0.010264034754207367,0.002640103382432055,0.0072946287227808205,0.005072914998788517,1.1596705594144084e-05,0.0016037905892063715,0.0243883385311399,0.006782986107526575,0.0007347388006622398,0.0,0.005034080424398528,0.003719063572932903
ASV11,0.0019415800223795603,0.0058868464313108805,0.0,0.0,0.002823871463342596,0.001958105982996638,0.034143207424911254,0.0,0.0,0.007360640529037535,0.0028038632654262285,0.03718091904472215,0.0,0.0,0.022047330831432104,0.0036960436776579484,0.17441286142100126,0.0,0.0,0.010441526886730505,0.023882120251460623,0.037731266396519206,0.0,0.0,0.0086353755582176,0.000888416059821568,0.002823134307963286,0.0,0.0,0.0032314912911946387
ASV12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009524932014711066,0.0,0.0,0.0,0.0,0.0076745650086763725,0.0,0.0,0.0,0.0,0.08638007163688845,0.0,0.0,0.0,0.0,0.5807640565766565
ASV13,0.0,0.0002194412134912386,0.003067893047300564,0.009951762235058566,0.00036488617234921555,0.0,4.4590231538660415e-05,0.0004601667684501827,0.0015294161959197626,0.0,0.0,0.21656990871135434,0.0002671996445380199,0.0034574459998935303,0.0003311475503058142,0.0,0.2493154652585887,0.0002554155389257074,0.0027519835403600284,0.0003602105761004259,0.0,0.0021910282084118306,0.0004148612252298407,0.0009008317099459157,6.031453483398952e-05,5.310317153745176e-05,0.00015901142706584327,0.00023090190225498613,0.0009902799810688418,0.0
ASV14,0.0005067852939770377,0.008063800427481314,0.0,0.0003065632756562477,0.0351664202361053,0.0,0.0005719893825340592,0.0,0.0,0.001804812423504119,0.00029401921761232065,0.004400496714937657,0.0,0.00028216382733346036,0.20682214700348817,0.0,0.008493321288172845,0.0,0.0005373971050444633,0.17145107632780018,0.000444522412558066,0.00045071005320018265,0.0,0.00014133961359798355,0.07254415867179041,0.0,0.00048309827629749845,0.0,0.000169315424894392,0.031655033052933906
ASV15,0.0012333946389985338,0.0014121706812854275,0.0,0.0,0.0020799997689644927,0.00019824045993717951,0.009212564916743106,0.0,0.0,0.008728289502263007,0.00038059032107782816,0.023628187695170555,0.0,0.0,0.012814710272790346,0.0,0.01150697979246344,0.0,0.0,0.010952853208473525,0.01823755613100921,0.17032519874331312,0.0,0.0,0.03044041942171279,0.001351118914213803,0.00896702345635808,0.0,0.0,0.006496986670214808
ASV16,0.0,0.0001289006452212744,0.0,0.0,0.0,0.0,0.0002902999876947053,0.0,0.0,0.0,0.0,4.110497624085838e-05,0.0,0.0,0.0,0.0,0.00014584699180272554,0.0,0.0,0.0,0.006811878102284185,0.1548444397826533,2.2445236633827258e-05,3.912744728343005e-05,0.004464053829777598,0.028603994798556166,0.17663153459301809,0.0,0.0,0.007036632228733157
ASV17,0.024094231445721388,0.010968800405104347,0.032205561251696976,0.11056725694111187,0.006802208024934077,0.0034531902197377177,0.0006394239202643904,0.0047025870171688335,0.006847362879213521,9.617903624609045e-05,0.0029143184849733223,0.0032748334571091873,0.021190146355703786,0.016938243252313565,0.0,0.0028993089704896593,0.0015070855819614972,0.022092227852602616,0.014605603477826115,0.0,0.0024094835492566753,0.00014727817738418276,0.004540110240107409,0.011086370913287071,0.0,0.0066758121066592116,0.0,0.00589983747776322,0.016782544915532136,0.0
ASV18,0.0025369978959092917,0.0028221185013132762,0.005463947016213914,0.006511403974938701,0.004037397925530672,0.0088222951885843,0.05523912200061817,0.043979301700888096,0.025068393345676,0.09066019154720766,0.00041302699616968855,0.001306110620053275,0.002370587149382387,0.002582910574572476,0.001993262958359294,0.00020134090072844855,0.000665629465366328,0.0022770498005971994,0.0024087054739279743,0.0013774452430080288,9.024282956017509e-05,8.18212096578793e-05,0.0004348764597804032,0.0007985259866426682,0.0002562697568946399,0.00025383315994901944,2.5335820712491027e-05,0.0003344579069026769,0.0008708890829183342,0.0003756161463934727
ASV19,0.0005557233486277497,0.0,0.0,0.0,0.0,0.025326760627218642,0.03702343439555544,0.0,0.0,0.13004016361019025,0.0033703002887446585,0.0005380184667970131,0.0,0.0,0.0018955539898122696,0.0014988711498673392,0.0003683986978128105,0.0,0.0,0.0004974107821973437,0.032953673261057276,0.009400347865138579,0.0,0.0,0.0037159114749722786,0.00036664789770413916,0.01084373126494616,0.0,0.0,0.0030420270621496063
ASV20,0.0,0.0,0.03678950835550483,0.004636908891244226,0.0,0.0,0.0,0.003971686395732035,0.0005264165196397094,0.0,0.0,0.0,0.04403750465553982,0.03577184389500233,0.0,0.0,0.0,0.04849719683623961,0.048306387181765914,0.0,0.0,0.0,0.05015469744871007,0.030345825296763496,0.0,0.0,0.0,0.023424215588892936,0.013345560192571009,0.0
ASV21,0.0,0.0,0.0474435495382797,0.007604859440427144,0.0,0.007431969309008517,0.009497412222476138,0.04412984884146706,0.01778151255260269,0.001575542063653489,0.001208359972265039,0.0009346286436583606,0.02179468806085915,0.010406354587637043,0.0,0.001310379829121101,0.00029581225265773193,0.022558288335791495,0.007142020953222092,0.0,8.39034572357e-05,0.0,0.006178120945144736,0.0012029264784657835,3.9711222659293374e-05,0.0,0.0,0.004933945155547755,0.00152416173967234,0.0
